"date","NYT_dailySD","CD_dailySD","CNBC_dailySD","NYT_MSS","CD_MSS","CNBC_MSS","NYT_length","CD_length","CNBC_length","n_NYT_articles","n_CD_articles","n_CNBC_articles"
2017-12-12,NA,NA,NA,NA,NA,NA,5873,3250,2338,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,5873,3250,3173,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,5873,3250,2981,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,5873,3250,3685,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,5873,3250,6165,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,5873,3250,3806,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,5873,3250,3347,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,5873,3250,2799,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,5873,3250,3229,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,5873,3250,2073,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,5873,3250,9398,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,5873,3250,2779,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,5873,3250,4848,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,5873,3250,4132,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,5873,3250,3244,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,5873,3250,3562,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,5873,3250,2178,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,7642,3300,2223,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,7642,3300,2338,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,7642,3300,3173,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,7642,3300,2981,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,7642,3300,3685,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,7642,3300,6165,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,7642,3300,3806,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,7642,3300,3347,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,7642,3300,2799,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,7642,3300,3229,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,7642,3300,2073,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,7642,3300,9398,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,7642,3300,2779,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,7642,3300,4848,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,7642,3300,4132,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,7642,3300,3244,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,7642,3300,3562,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,7642,3300,2178,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,7642,2808,2223,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,7642,2808,2338,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,7642,2808,3173,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,7642,2808,2981,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,7642,2808,3685,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,7642,2808,6165,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,7642,2808,3806,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,7642,2808,3347,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,7642,2808,2799,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,7642,2808,3229,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,7642,2808,2073,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,7642,2808,9398,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,7642,2808,2779,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,7642,2808,4848,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,7642,2808,4132,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,7642,2808,3244,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,7642,2808,3562,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,7642,2808,2178,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,5873,2779,2223,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,5873,2779,2338,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,5873,2779,3173,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,5873,2779,2981,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,5873,2779,3685,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,5873,2779,6165,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,5873,2779,3806,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,5873,2779,3347,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,5873,2779,2799,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,5873,2779,3229,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,5873,2779,2073,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,5873,2779,9398,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,5873,2779,2779,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,5873,2779,4848,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,5873,2779,4132,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,5873,2779,3244,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,5873,2779,3562,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,5873,2779,2178,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,7642,2874,2223,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,7642,2874,2338,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,7642,2874,3173,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,7642,2874,2981,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,7642,2874,3685,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,7642,2874,6165,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,7642,2874,3806,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,7642,2874,3347,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,7642,2874,2799,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,7642,2874,3229,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,7642,2874,2073,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,7642,2874,9398,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,7642,2874,2779,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,7642,2874,4848,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,7642,2874,4132,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,7642,2874,3244,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,7642,2874,3562,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,7642,2874,2178,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,7642,2704,2223,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,7642,2704,2338,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,7642,2704,3173,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,7642,2704,2981,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,7642,2704,3685,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,7642,2704,6165,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,7642,2704,3806,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,7642,2704,3347,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,7642,2704,2799,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,7642,2704,3229,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,7642,2704,2073,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,7642,2704,9398,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,7642,2704,2779,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,7642,2704,4848,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,7642,2704,4132,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,7642,2704,3244,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,7642,2704,3562,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,7642,2704,2178,2,18,17
2017-12-12,NA,NA,NA,NA,0.114279288172058,NA,5873,3932,2223,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,5873,3932,2338,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,5873,3932,3173,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,5873,3932,2981,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,5873,3932,3685,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,5873,3932,6165,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,5873,3932,3806,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,5873,3932,3347,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,5873,3932,2799,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,5873,3932,3229,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,5873,3932,2073,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,5873,3932,9398,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,5873,3932,2779,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,5873,3932,4848,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,5873,3932,4132,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,5873,3932,3244,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,5873,3932,3562,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,5873,3932,2178,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,7642,3932,2223,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,7642,3932,2338,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,7642,3932,3173,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,7642,3932,2981,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,7642,3932,3685,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,7642,3932,6165,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,7642,3932,3806,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,7642,3932,3347,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,7642,3932,2799,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,7642,3932,3229,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,7642,3932,2073,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,7642,3932,9398,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,7642,3932,2779,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,7642,3932,4848,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,7642,3932,4132,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,7642,3932,3244,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,7642,3932,3562,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,7642,3932,2178,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,7642,8311,2223,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,7642,8311,2338,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,7642,8311,3173,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,7642,8311,2981,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,7642,8311,3685,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,7642,8311,6165,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,7642,8311,3806,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,7642,8311,3347,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,7642,8311,2799,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,7642,8311,3229,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,7642,8311,2073,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,7642,8311,9398,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,7642,8311,2779,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,7642,8311,4848,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,7642,8311,4132,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,7642,8311,3244,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,7642,8311,3562,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,7642,8311,2178,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,5873,3010,2223,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,5873,3010,2338,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,5873,3010,3173,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,5873,3010,2981,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,5873,3010,3685,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,5873,3010,6165,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,5873,3010,3806,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,5873,3010,3347,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,5873,3010,2799,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,5873,3010,3229,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,5873,3010,2073,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,5873,3010,9398,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,5873,3010,2779,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,5873,3010,4848,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,5873,3010,4132,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,5873,3010,3244,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,5873,3010,3562,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,5873,3010,2178,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,5873,3836,2223,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,5873,3836,2338,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,5873,3836,3173,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,5873,3836,2981,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,5873,3836,3685,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,5873,3836,6165,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,5873,3836,3806,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,5873,3836,3347,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,5873,3836,2799,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,5873,3836,3229,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,5873,3836,2073,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,5873,3836,9398,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,5873,3836,2779,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,5873,3836,4848,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,5873,3836,4132,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,5873,3836,3244,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,5873,3836,3562,2,18,17
2017-12-12,NA,NA,NA,NA,NA,NA,5873,3836,2178,2,18,17
2017-12-13,NA,NA,NA,1.34647869630944,1.14230614910926,-1.45159982573877,1349,9268,5059,4,10,18
2017-12-13,NA,NA,NA,NA,NA,-1.51569738798039,1349,9268,3147,4,10,18
2017-12-13,NA,NA,NA,NA,NA,0.0446333681609787,1349,9268,2555,4,10,18
2017-12-13,NA,NA,NA,NA,NA,-0.259638125645674,1349,9268,2704,4,10,18
2017-12-13,NA,NA,NA,NA,NA,-0.615013318073377,1349,9268,2506,4,10,18
2017-12-13,NA,NA,NA,NA,NA,0.459371023883414,1349,9268,3231,4,10,18
2017-12-13,NA,NA,NA,NA,NA,-0.434514875883714,1349,9268,1837,4,10,18
2017-12-13,NA,NA,NA,NA,NA,-1.57350205008531,1349,9268,1653,4,10,18
2017-12-13,NA,NA,NA,NA,NA,-0.385756436922126,1349,9268,2220,4,10,18
2017-12-13,NA,NA,NA,NA,NA,-0.352877709873673,1349,9268,2550,4,10,18
2017-12-13,NA,NA,NA,-1.80308668563589,1.16967729370296,NA,20859,7376,5059,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,20859,7376,3147,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,20859,7376,2555,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,20859,7376,2704,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,20859,7376,2506,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,20859,7376,3231,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,20859,7376,1837,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,20859,7376,1653,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,20859,7376,2220,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,20859,7376,2550,4,10,18
2017-12-13,NA,NA,NA,NA,1.40055657395404,NA,20859,4088,5059,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,20859,4088,3147,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,20859,4088,2555,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,20859,4088,2704,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,20859,4088,2506,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,20859,4088,3231,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,20859,4088,1837,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,20859,4088,1653,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,20859,4088,2220,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,20859,4088,2550,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,20859,9268,5059,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,20859,9268,3147,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,20859,9268,2555,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,20859,9268,2704,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,20859,9268,2506,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,20859,9268,3231,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,20859,9268,1837,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,20859,9268,1653,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,20859,9268,2220,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,20859,9268,2550,4,10,18
2017-12-13,NA,NA,NA,NA,0.548135846394478,NA,20859,7679,5059,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,20859,7679,3147,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,20859,7679,2555,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,20859,7679,2704,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,20859,7679,2506,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,20859,7679,3231,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,20859,7679,1837,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,20859,7679,1653,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,20859,7679,2220,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,20859,7679,2550,4,10,18
2017-12-13,NA,NA,NA,NA,-0.519295589323524,NA,1349,2938,5059,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,1349,2938,3147,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,1349,2938,2555,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,1349,2938,2704,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,1349,2938,2506,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,1349,2938,3231,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,1349,2938,1837,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,1349,2938,1653,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,1349,2938,2220,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,1349,2938,2550,4,10,18
2017-12-13,NA,NA,NA,NA,0.66523313046004,NA,20859,7437,5059,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,20859,7437,3147,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,20859,7437,2555,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,20859,7437,2704,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,20859,7437,2506,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,20859,7437,3231,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,20859,7437,1837,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,20859,7437,1653,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,20859,7437,2220,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,20859,7437,2550,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,1349,7679,5059,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,1349,7679,3147,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,1349,7679,2555,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,1349,7679,2704,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,1349,7679,2506,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,1349,7679,3231,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,1349,7679,1837,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,1349,7679,1653,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,1349,7679,2220,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,1349,7679,2550,4,10,18
2017-12-13,NA,NA,NA,-1.66798991591868,-1.79004329981357,NA,25534,3472,5059,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,25534,3472,3147,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,25534,3472,2555,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,25534,3472,2704,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,25534,3472,2506,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,25534,3472,3231,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,25534,3472,1837,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,25534,3472,1653,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,25534,3472,2220,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,25534,3472,2550,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,1349,4088,5059,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,1349,4088,3147,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,1349,4088,2555,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,1349,4088,2704,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,1349,4088,2506,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,1349,4088,3231,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,1349,4088,1837,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,1349,4088,1653,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,1349,4088,2220,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,1349,4088,2550,4,10,18
2017-12-13,NA,NA,NA,NA,0.603553123260901,NA,20859,7985,5059,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,20859,7985,3147,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,20859,7985,2555,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,20859,7985,2704,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,20859,7985,2506,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,20859,7985,3231,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,20859,7985,1837,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,20859,7985,1653,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,20859,7985,2220,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,20859,7985,2550,4,10,18
2017-12-13,NA,NA,NA,NA,2.17072807230654,NA,25534,7058,5059,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,25534,7058,3147,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,25534,7058,2555,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,25534,7058,2704,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,25534,7058,2506,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,25534,7058,3231,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,25534,7058,1837,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,25534,7058,1653,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,25534,7058,2220,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,25534,7058,2550,4,10,18
2017-12-13,NA,NA,NA,NA,-0.930856794058044,NA,1349,3442,5059,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,1349,3442,3147,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,1349,3442,2555,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,1349,3442,2704,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,1349,3442,2506,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,1349,3442,3231,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,1349,3442,1837,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,1349,3442,1653,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,1349,3442,2220,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,1349,3442,2550,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,25534,2938,5059,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,25534,2938,3147,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,25534,2938,2555,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,25534,2938,2704,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,25534,2938,2506,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,25534,2938,3231,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,25534,2938,1837,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,25534,2938,1653,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,25534,2938,2220,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,25534,2938,2550,4,10,18
2017-12-13,NA,NA,NA,NA,-0.472232034432834,NA,20859,2771,5059,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,20859,2771,3147,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,20859,2771,2555,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,20859,2771,2704,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,20859,2771,2506,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,20859,2771,3231,4,10,18
2017-12-13,NA,NA,NA,NA,NA,NA,20859,2771,1837,4,10,18
